txn_id,razorpay_payment_id,timestamp,device_id,ip_address,agent_type,amount,amount_slab,payment_method,upi_app,bank,status,error_code,fraud_score,is_suspicious,has_upi_switching,switching_pct,has_high_velocity,velocity_count,hour_of_day,is_night_transaction,is_weekend,attempt_count
5718,pay_53CDHCS8CLIN0R,2025-12-24 19:12:42.151976,device_747a67a6-e273-48,103.101.227.104,bot,87.31,medium,upi,Amazon Pay,PNB,failed,DEBIT_FAILED,10.0,False,False,0.0,False,0,19,False,False,2
5717,pay_EQL6I8X2WHQLGQ,2025-12-24 19:12:42.129397,device_36cce216-28e4-4f,103.86.151.124,impatient,313.04,medium,upi,Paytm,Kotak,failed,INSUFFICIENT_FUNDS,10.0,False,False,0.0,False,0,19,False,False,2
5716,pay_XZDWFP1B175Z4A,2025-12-24 19:12:42.101600,device_b88cb4d6-d94a-49,103.177.244.142,bot,79.34,medium,upi,BHIM,Axis,success,NONE,0.0,False,False,0.0,False,0,19,False,False,2
5715,pay_B4CBSH5VQDVRIF,2025-12-24 19:12:41.986762,device_760158ab-505c-49,103.229.204.65,fraud,27.89,small,upi,PhonePe,PNB,failed,INSUFFICIENT_FUNDS,10.0,False,False,0.0,False,0,19,False,False,2
5714,pay_A1210T2FX3QAKP,2025-12-24 19:12:41.920076,device_7a156101-9146-4d,103.86.172.85,fraud,86.56,medium,upi,GPay,PNB,failed,DEBIT_FAILED,22.0,False,True,100.0,False,0,19,False,False,3
5713,pay_5UBKE3OOHHPEA7,2025-12-24 19:12:41.866822,device_f133b97c-866f-4a,103.173.185.228,fraud,34.66,small,upi,Paytm,Canara,success,NONE,15.0,False,False,0.0,False,0,19,False,False,3
5712,pay_219S1LMMH612TV,2025-12-24 19:12:41.624744,device_beee0725-4fbb-45,103.194.111.40,fraud,79.58,medium,upi,PayZapp,SBI,failed,DEBIT_FAILED,10.0,False,False,0.0,False,0,19,False,False,2
5711,pay_DPUF01JZB5EZTR,2025-12-24 19:12:41.597989,device_3b931894-c388-41,103.127.41.132,bot,95.79,medium,upi,BHIM,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,2
5710,pay_BIS93WPFAFT38Z,2025-12-24 19:12:41.562086,device_ae4c9dc5-422d-4b,103.213.93.96,fraud,61.78,medium,upi,Paytm,ICICI,failed,BAD_REQUEST_ERROR,10.0,False,False,0.0,False,0,19,False,False,2
5709,pay_NH6I6O7D5QLWHU,2025-12-24 19:12:41.485703,device_28c5b9d0-336b-4b,103.126.149.172,bot,214.36,medium,upi,BHIM,Kotak,success,NONE,0.0,False,False,0.0,False,0,19,False,False,2
5708,pay_NJAANJ5QDI6863,2025-12-24 19:12:41.447137,device_a49075ad-b7eb-42,103.139.126.242,fraud,97.15,medium,upi,GPay,SBI,failed,INSUFFICIENT_FUNDS,10.0,False,False,0.0,False,0,19,False,False,2
5707,pay_ZD0D4K0LQJUUJF,2025-12-24 19:12:41.204880,device_e9f2ca52-6acd-4c,103.235.255.67,fraud,88.61,medium,upi,WhatsApp Pay,ICICI,failed,INSUFFICIENT_FUNDS,10.0,False,False,0.0,False,0,19,False,False,2
5706,pay_L469Q9IAORC20Q,2025-12-24 19:12:41.172814,device_d32d34d2-651b-47,103.75.68.50,fraud,35.1,small,upi,PayZapp,HDFC,failed,DEBIT_FAILED,10.0,False,False,0.0,False,0,19,False,False,2
5705,pay_QY35K2GXMYXJ39,2025-12-24 19:12:41.029317,device_22f9844e-3bbd-47,103.77.8.3,impatient,663.88,large,upi,Amazon Pay,HDFC,failed,GATEWAY_ERROR,10.0,False,False,0.0,False,0,19,False,False,2
5704,pay_RKPEO1S8JIV52G,2025-12-24 19:12:40.919073,device_06b18b74-0b98-46,103.120.55.103,fraud,26.56,small,upi,BHIM,BOB,failed,INSUFFICIENT_FUNDS,10.0,False,False,0.0,False,0,19,False,False,2
5703,pay_IFBWKIR8T7M2UB,2025-12-24 19:12:40.535398,device_f133b97c-866f-4a,103.173.185.228,fraud,82.92,medium,upi,WhatsApp Pay,Canara,failed,DEBIT_FAILED,10.0,False,False,0.0,False,0,19,False,False,2
5702,pay_L7MSWJJH1AVFEU,2025-12-24 19:12:40.089915,device_7a156101-9146-4d,103.86.172.85,fraud,60.5,medium,upi,PhonePe,ICICI,failed,GATEWAY_ERROR,10.0,False,False,0.0,False,0,19,False,False,2
5701,pay_CZST5Z0KTU97X7,2025-12-24 19:12:39.467441,device_f133b97c-866f-4a,103.173.185.228,fraud,5.63,small,upi,WhatsApp Pay,PNB,failed,INSUFFICIENT_FUNDS,0.0,False,False,0.0,False,0,19,False,False,1
5700,pay_3CVQ2ADFWXEP4R,2025-12-24 19:12:39.400578,device_760158ab-505c-49,103.229.204.65,fraud,9.54,small,upi,PhonePe,PNB,failed,INSUFFICIENT_FUNDS,0.0,False,False,0.0,False,0,19,False,False,1
5699,pay_7LVOCU46198LS6,2025-12-24 19:12:39.333307,device_e9f2ca52-6acd-4c,103.235.255.67,fraud,87.67,medium,upi,BHIM,HDFC,failed,INSUFFICIENT_FUNDS,0.0,False,False,0.0,False,0,19,False,False,1
5698,pay_DGPBP8R583HF5R,2025-12-24 19:12:39.264232,device_158cccb2-8a66-4e,103.24.43.41,fraud,23.1,small,upi,Amazon Pay,Kotak,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5697,pay_ZJQGOPSYT0ER3U,2025-12-24 19:12:39.198332,device_beee0725-4fbb-45,103.194.111.40,fraud,71.16,medium,upi,BHIM,BOB,failed,TRANSACTION_DECLINED,0.0,False,False,0.0,False,0,19,False,False,1
5696,pay_HYA0V0BAC51BOK,2025-12-24 19:12:39.130937,device_06b18b74-0b98-46,103.120.55.103,fraud,3.93,small,upi,Amazon Pay,HDFC,failed,DEBIT_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5695,pay_5XNT54VGXKVLDV,2025-12-24 19:12:39.063654,device_7a156101-9146-4d,103.86.172.85,fraud,47.41,small,upi,Amazon Pay,Kotak,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5694,pay_YF6UARZDLBP44W,2025-12-24 19:12:38.984676,device_ae4c9dc5-422d-4b,103.213.93.96,fraud,61.31,medium,upi,WhatsApp Pay,SBI,failed,BAD_REQUEST_ERROR,0.0,False,False,0.0,False,0,19,False,False,1
5693,pay_Q2BN0W1DY83V5W,2025-12-24 19:12:38.917740,device_d32d34d2-651b-47,103.75.68.50,fraud,36.58,small,upi,WhatsApp Pay,HDFC,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5692,pay_N322I98IH0H4IB,2025-12-24 19:12:38.851254,device_a49075ad-b7eb-42,103.139.126.242,fraud,30.78,small,upi,WhatsApp Pay,PNB,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5691,pay_H1G7FV8N3AZ32K,2025-12-24 19:12:38.784912,device_bd79065d-1e04-47,103.8.235.112,bot,55.89,medium,upi,PayZapp,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5690,pay_QDKF93J9VIHV8C,2025-12-24 19:12:38.716306,device_c2570a3f-0f93-43,103.154.185.199,bot,76.68,medium,upi,PayZapp,PNB,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5689,pay_9TJYADNJTY1KR7,2025-12-24 19:12:38.650360,device_b88cb4d6-d94a-49,103.177.244.142,bot,79.34,medium,upi,PhonePe,Canara,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5688,pay_DDV9JH7L0KOB9U,2025-12-24 19:12:38.583541,device_e9e58923-f33c-45,103.58.77.97,bot,379.79,medium,upi,PayZapp,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5687,pay_2YXD1D64B6EJ72,2025-12-24 19:12:38.515274,device_d3086463-ed85-4d,103.195.155.33,bot,280.07,medium,upi,Amazon Pay,Axis,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5686,pay_JEVH2S5PZLKL5D,2025-12-24 19:12:38.451353,device_1f2bf427-3ed1-42,103.3.105.11,bot,56.72,medium,upi,PayZapp,HDFC,failed,DEBIT_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5685,pay_9KLGNHOBGJQU4I,2025-12-24 19:12:38.393485,device_3b931894-c388-41,103.127.41.132,bot,95.79,medium,upi,WhatsApp Pay,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5684,pay_HE03T039JPYBJC,2025-12-24 19:12:38.337646,device_747a67a6-e273-48,103.101.227.104,bot,87.31,medium,upi,Amazon Pay,Axis,failed,GATEWAY_ERROR,0.0,False,False,0.0,False,0,19,False,False,1
5683,pay_ATAMBFCH2JTOQQ,2025-12-24 19:12:38.281290,device_28c5b9d0-336b-4b,103.126.149.172,bot,214.36,medium,upi,Paytm,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5682,pay_S0D9GW4PAMYBTC,2025-12-24 19:12:38.225883,device_1c23282d-9011-4f,103.76.47.17,bot,428.52,medium,upi,Paytm,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5681,pay_4JINJQ6R93UXTX,2025-12-24 19:12:38.169921,device_6324435b-c189-4f,103.103.254.189,impatient,1319.69,large,upi,BHIM,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5680,pay_K8BFABPBF58SYY,2025-12-24 19:12:38.114132,device_adbbab8c-1636-47,103.29.55.11,impatient,972.81,large,upi,Paytm,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5679,pay_HD8AG0XW0SP3ZC,2025-12-24 19:12:38.058923,device_dc3bca00-f82f-4e,103.174.19.121,impatient,271.83,medium,upi,BHIM,Axis,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5678,pay_P0W6OAYWT7979G,2025-12-24 19:12:38.004228,device_1383c184-5cd0-48,103.146.115.9,impatient,759.58,large,upi,Amazon Pay,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5677,pay_DJ9GKA8WBHZB57,2025-12-24 19:12:37.949720,device_9bb5e732-0547-48,103.43.227.30,impatient,1487.3,large,upi,WhatsApp Pay,Canara,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5676,pay_TON09D4KVAYTDP,2025-12-24 19:12:37.895957,device_a746bf5d-53b6-44,103.38.216.43,impatient,695.95,large,upi,PhonePe,Canara,failed,BAD_REQUEST_ERROR,0.0,False,False,0.0,False,0,19,False,False,1
5675,pay_LXP7I18D6NFBF6,2025-12-24 19:12:37.840410,device_36cce216-28e4-4f,103.86.151.124,impatient,313.04,medium,upi,Paytm,SBI,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5674,pay_8VNZSTDI6HHDYG,2025-12-24 19:12:37.786513,device_c1477a0f-4e40-4a,103.65.52.19,impatient,442.36,medium,upi,PayZapp,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5673,pay_3083DFV3GBBPMS,2025-12-24 19:12:37.729224,device_f365fd32-6b2f-4f,103.8.105.227,impatient,17.21,small,upi,BHIM,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5672,pay_65UX58PJP39SH2,2025-12-24 19:12:37.674944,device_22f9844e-3bbd-47,103.77.8.3,impatient,663.88,large,upi,WhatsApp Pay,BOB,failed,DEBIT_FAILED,0.0,False,False,0.0,False,0,19,False,False,1
5671,pay_P372NTJWXLMUI5,2025-12-24 19:12:37.619593,device_7dc62300-cf58-44,103.27.12.72,normal,32.61,small,upi,Paytm,BOB,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5670,pay_FRQCJR0HBW8DGT,2025-12-24 19:12:37.564032,device_6bec2a19-fbdb-45,103.8.255.218,normal,1903.9,large,upi,PhonePe,Axis,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5669,pay_XYS9OL0Y7AZXBL,2025-12-24 19:12:37.511340,device_34cab351-e0b2-48,103.10.148.240,normal,180.61,medium,upi,BHIM,Kotak,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5668,pay_5O7X6X47C97UF0,2025-12-24 19:12:37.459549,device_f986e74f-0410-45,103.39.85.228,normal,1646.97,large,upi,WhatsApp Pay,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5667,pay_T1XG7U5CGRGVFL,2025-12-24 19:12:37.409271,device_ab3af891-9f79-42,103.218.220.236,normal,81.81,medium,upi,GPay,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5666,pay_FTRHGFA8GVTX7C,2025-12-24 19:12:37.353482,device_44006e84-b289-45,103.106.16.66,normal,132.53,medium,upi,GPay,BOB,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5665,pay_4NUKJNMNW0IIH0,2025-12-24 19:12:37.299300,device_46accc74-897a-42,103.179.19.86,normal,802.75,large,upi,WhatsApp Pay,BOB,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5664,pay_IZ0C6PC3QCVZ49,2025-12-24 19:12:37.247051,device_7e230391-f6a3-4d,103.187.222.141,normal,449.75,medium,upi,Amazon Pay,HDFC,failed,BAD_REQUEST_ERROR,0.0,False,False,0.0,False,0,19,False,False,1
5663,pay_JU2LOIGTQNSBOK,2025-12-24 19:12:37.215952,device_90a61646-6629-4b,103.37.220.140,normal,294.68,medium,upi,GPay,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5662,pay_T466Y98NFVKA0V,2025-12-24 19:12:37.195690,device_fc1e0756-3b17-42,103.109.70.237,normal,3872.04,very_large,upi,PhonePe,BOB,success,NONE,0.0,False,False,0.0,False,0,19,False,False,1
5661,pay_W2RG6XNPG4YLG9,2025-12-24 19:12:25.600663,device_10ebf621-1ab2-4b,103.16.5.33,normal,33.94,small,upi,BHIM,BOB,success,NONE,22.0,False,True,92.45,False,0,19,False,False,55
5660,pay_QEE3JOFXNJ2NN9,2025-12-24 19:12:07.688210,device_8ca699fa-7811-46,103.115.101.21,normal,4652.65,very_large,upi,WhatsApp Pay,Canara,failed,GATEWAY_ERROR,22.0,False,True,92.45,False,0,19,False,False,55
5659,pay_UEFA2TKTEO43AC,2025-12-24 19:12:04.364434,device_611feb70-2b65-48,103.76.22.144,normal,1070.14,large,upi,GPay,BOB,success,NONE,22.0,False,True,79.25,False,0,19,False,False,55
5658,pay_T6G83TOEIGZC7I,2025-12-24 19:11:43.157053,device_10ebf621-1ab2-4b,103.16.5.33,normal,289.05,medium,upi,BHIM,PNB,success,NONE,22.0,False,True,92.31,False,0,19,False,False,54
5657,pay_EYQLCHVO6P689E,2025-12-24 19:11:25.016191,device_611feb70-2b65-48,103.76.22.144,normal,1707.19,large,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,78.85,False,0,19,False,False,54
5656,pay_W6XURSQVFCR9SB,2025-12-24 19:11:22.295592,device_8ca699fa-7811-46,103.115.101.21,normal,309.36,medium,upi,GPay,Kotak,failed,BAD_REQUEST_ERROR,22.0,False,True,92.31,False,0,19,False,False,54
5655,pay_IB07X9DVIN6JGQ,2025-12-24 19:10:50.251005,device_10ebf621-1ab2-4b,103.16.5.33,normal,31.78,small,upi,PhonePe,Canara,success,NONE,22.0,False,True,92.16,False,0,19,False,False,53
5654,pay_ON0TR9ZS1449C5,2025-12-24 19:10:48.622739,device_611feb70-2b65-48,103.76.22.144,normal,1149.21,large,upi,Amazon Pay,Axis,success,NONE,22.0,False,True,78.43,False,0,19,False,False,53
5653,pay_W14SXM7YI2BGU1,2025-12-24 19:10:46.859227,device_2f3ed4fa-91c9-44,103.66.202.147,normal,2537.29,very_large,upi,Amazon Pay,SBI,success,NONE,22.0,False,True,84.91,False,0,19,False,False,55
5652,pay_TSGGZMESZ6K2DR,2025-12-24 19:10:34.915547,device_378ac2ea-b55d-4f,103.190.172.33,normal,657.09,large,upi,PhonePe,PNB,success,NONE,22.0,False,True,94.34,False,0,19,False,False,55
5651,pay_CW1O7TXLCFFE5J,2025-12-24 19:10:28.577490,device_0a608b3b-5492-42,103.120.67.114,normal,12.36,small,upi,GPay,Axis,success,NONE,22.0,False,True,77.36,False,0,19,False,False,55
5650,pay_WL12P89Y0OHWMI,2025-12-24 19:10:27.935445,device_8ca699fa-7811-46,103.115.101.21,normal,306.3,medium,upi,Amazon Pay,Kotak,success,NONE,22.0,False,True,92.16,False,0,19,False,False,53
5649,pay_LOGD2YE6FTJPJU,2025-12-24 19:10:13.410283,device_2f3ed4fa-91c9-44,103.66.202.147,normal,48.33,small,upi,PayZapp,BOB,success,NONE,22.0,False,True,84.62,False,0,19,False,False,54
5648,pay_HW944I72KWPRSS,2025-12-24 19:10:11.932017,device_611feb70-2b65-48,103.76.22.144,normal,201.9,medium,upi,PhonePe,PNB,success,NONE,22.0,False,True,78.0,False,0,19,False,False,52
5647,pay_46TGOWCFPAAR6D,2025-12-24 19:10:08.745757,device_c2e0a899-7d38-46,103.237.74.218,normal,1393.66,large,upi,BHIM,Kotak,success,NONE,22.0,False,True,86.79,False,0,19,False,False,55
5646,pay_2VPPWT08JJOI8C,2025-12-24 19:10:00.642269,device_7e1602f5-9645-44,103.66.252.60,normal,1959.27,large,upi,PhonePe,Kotak,success,NONE,22.0,False,True,73.58,False,0,19,False,False,55
5645,pay_WUON19WHAKHTO6,2025-12-24 19:09:59.899237,device_10ebf621-1ab2-4b,103.16.5.33,normal,178.72,medium,upi,WhatsApp Pay,Axis,success,NONE,22.0,False,True,92.0,False,0,19,False,False,52
5644,pay_9EFY8LWY1XZH3T,2025-12-24 19:09:44.055824,device_378ac2ea-b55d-4f,103.190.172.33,normal,414.26,medium,upi,PayZapp,BOB,success,NONE,22.0,False,True,94.23,False,0,19,False,False,54
5643,pay_UFHE37EV1A260R,2025-12-24 19:09:35.740534,device_611feb70-2b65-48,103.76.22.144,normal,296.25,medium,upi,BHIM,HDFC,failed,INSUFFICIENT_FUNDS,22.0,False,True,77.55,False,0,19,False,False,51
5642,pay_UCGVEZEJ0EGZ41,2025-12-24 19:09:35.202450,device_8ca699fa-7811-46,103.115.101.21,normal,51.57,medium,upi,WhatsApp Pay,Canara,success,NONE,22.0,False,True,92.0,False,0,19,False,False,52
5641,pay_FVDQFDM9YNPJIL,2025-12-24 19:09:34.664886,device_2f3ed4fa-91c9-44,103.66.202.147,normal,227.4,medium,upi,PhonePe,PNB,success,NONE,22.0,False,True,84.31,False,0,19,False,False,53
5640,pay_0IEEHXS9H66WZ2,2025-12-24 19:09:31.020665,device_2f0cb8c9-006a-49,103.116.71.183,normal,473.01,medium,upi,PhonePe,HDFC,success,NONE,22.0,False,True,77.36,False,0,19,False,False,55
5639,pay_HT2BXEANVEGK2A,2025-12-24 19:09:30.334260,device_0a608b3b-5492-42,103.120.67.114,normal,4238.17,very_large,upi,WhatsApp Pay,HDFC,failed,GATEWAY_ERROR,22.0,False,True,78.85,False,0,19,False,False,54
5638,pay_SP786BEZK7L42P,2025-12-24 19:09:29.695612,device_c2e0a899-7d38-46,103.237.74.218,normal,9.67,small,upi,PhonePe,HDFC,success,NONE,22.0,False,True,86.54,False,0,19,False,False,54
5637,pay_A8XMXAYVW2O4CU,2025-12-24 19:09:13.537647,device_7e1602f5-9645-44,103.66.252.60,normal,975.05,large,upi,GPay,SBI,success,NONE,22.0,False,True,75.0,False,0,19,False,False,54
5636,pay_P7CD0201AIGXVW,2025-12-24 19:09:09.833347,device_378ac2ea-b55d-4f,103.190.172.33,normal,418.63,medium,upi,PhonePe,Axis,success,NONE,22.0,False,True,94.12,False,0,19,False,False,53
5635,pay_YWMCUYHQZLPD7I,2025-12-24 19:09:08.825483,device_10ebf621-1ab2-4b,103.16.5.33,normal,1179.26,large,upi,Paytm,Canara,success,NONE,22.0,False,True,91.84,False,0,19,False,False,51
5634,pay_NIBZ3KAYRZ66TX,2025-12-24 19:08:58.852768,device_2f0cb8c9-006a-49,103.116.71.183,normal,83.32,medium,upi,PayZapp,SBI,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,76.92,False,0,19,False,False,54
5633,pay_6RMZPHG9Q6XEQ1,2025-12-24 19:08:52.729652,device_611feb70-2b65-48,103.76.22.144,normal,22.36,small,upi,Paytm,HDFC,success,NONE,14.0,False,True,77.08,False,0,19,False,False,50
5632,pay_RHEZ24ARQX08QT,2025-12-24 19:08:49.435070,device_c2e0a899-7d38-46,103.237.74.218,normal,1638.66,large,upi,BHIM,HDFC,success,NONE,22.0,False,True,86.27,False,0,19,False,False,53
5631,pay_C1LH9ZDPXX5Y1Z,2025-12-24 19:08:43.988055,device_2f3ed4fa-91c9-44,103.66.202.147,normal,1244.18,large,upi,WhatsApp Pay,Canara,success,NONE,22.0,False,True,86.0,False,0,19,False,False,52
5630,pay_22I9BZVCS8MNAI,2025-12-24 19:08:38.831168,device_8ca699fa-7811-46,103.115.101.21,normal,81.76,medium,upi,PhonePe,Canara,success,NONE,22.0,False,True,91.84,False,0,19,False,False,51
5629,pay_QYQD2LOVHOHKLN,2025-12-24 19:08:31.189582,device_0a608b3b-5492-42,103.120.67.114,normal,478.29,medium,upi,WhatsApp Pay,HDFC,success,NONE,22.0,False,True,78.43,False,0,19,False,False,53
5628,pay_DQZF16GKC2P6LW,2025-12-24 19:08:27.315251,device_7e1602f5-9645-44,103.66.252.60,normal,1335.1,large,upi,GPay,Canara,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,74.51,False,0,19,False,False,53
5627,pay_B74TC6VEP6ZIVN,2025-12-24 19:08:26.858965,device_9ec6f0a1-c267-4f,103.232.158.123,normal,46.42,small,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,84.91,False,0,19,False,False,55
5626,pay_M93I9B7UOYZEF3,2025-12-24 19:08:25.888430,device_378ac2ea-b55d-4f,103.190.172.33,normal,106.86,medium,upi,BHIM,BOB,success,NONE,22.0,False,True,94.0,False,0,19,False,False,52
5625,pay_R4MDKYQ3GV1EJA,2025-12-24 19:08:23.769038,device_10ebf621-1ab2-4b,103.16.5.33,normal,171.47,medium,upi,Amazon Pay,PNB,success,NONE,14.0,False,True,91.67,False,0,19,False,False,50
5624,pay_4CHXPVRVRBFFLF,2025-12-24 19:08:13.634747,device_2f0cb8c9-006a-49,103.116.71.183,normal,923.0,large,upi,WhatsApp Pay,Canara,success,NONE,22.0,False,True,76.47,False,0,19,False,False,53
5623,pay_OBW3JXFMMHHZIA,2025-12-24 19:08:09.701411,device_611feb70-2b65-48,103.76.22.144,normal,1499.31,large,upi,PayZapp,PNB,success,NONE,14.0,False,True,76.6,False,0,19,False,False,49
5622,pay_Q7NAIAMBF59WFY,2025-12-24 19:08:00.923465,device_0a608b3b-5492-42,103.120.67.114,normal,886.84,large,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,78.0,False,0,19,False,False,52
5621,pay_JJDJTHZV42O51N,2025-12-24 19:07:56.965815,device_c2e0a899-7d38-46,103.237.74.218,normal,23.44,small,upi,Paytm,Canara,success,NONE,22.0,False,True,88.0,False,0,19,False,False,52
5620,pay_VUEEXUGRH7RFXF,2025-12-24 19:07:55.346677,device_7e1602f5-9645-44,103.66.252.60,normal,1142.19,large,upi,PayZapp,BOB,failed,TRANSACTION_DECLINED,22.0,False,True,74.0,False,0,19,False,False,52
5619,pay_6ZTEUE4DC42370,2025-12-24 19:07:54.270096,device_8ca699fa-7811-46,103.115.101.21,normal,373.14,medium,upi,Amazon Pay,PNB,success,NONE,14.0,False,True,91.67,False,0,19,False,False,50
5618,pay_S6BGOSCSZK5TQ8,2025-12-24 19:07:50.592250,device_2f3ed4fa-91c9-44,103.66.202.147,normal,215.35,medium,upi,WhatsApp Pay,Axis,success,NONE,22.0,False,True,85.71,False,0,19,False,False,51
5617,pay_XVA3T0MLSY4ULF,2025-12-24 19:07:46.710758,device_9ec6f0a1-c267-4f,103.232.158.123,normal,1273.67,large,upi,Paytm,PNB,success,NONE,22.0,False,True,84.62,False,0,19,False,False,54
5616,pay_5FZGLYYEUMQMOL,2025-12-24 19:07:38.081463,device_611feb70-2b65-48,103.76.22.144,normal,979.74,large,upi,PhonePe,Axis,failed,UPI_AUTHENTICATION_FAILED,14.0,False,True,76.09,False,0,19,False,False,48
5615,pay_UNE2Q9I8R24OS4,2025-12-24 19:07:35.650511,device_10ebf621-1ab2-4b,103.16.5.33,normal,1598.94,large,upi,Paytm,HDFC,success,NONE,14.0,False,True,91.49,False,0,19,False,False,49
5614,pay_D5F7SJ5BTOGL7O,2025-12-24 19:07:33.505932,device_2f0cb8c9-006a-49,103.116.71.183,normal,431.96,medium,upi,PhonePe,Canara,success,NONE,22.0,False,True,76.0,False,0,19,False,False,52
5613,pay_H9S82KMYY3YKFZ,2025-12-24 19:07:28.508750,device_378ac2ea-b55d-4f,103.190.172.33,normal,1706.91,large,upi,Paytm,PNB,success,NONE,22.0,False,True,93.88,False,0,19,False,False,51
5612,pay_CVT7WZOZEVFEC3,2025-12-24 19:07:22.685350,device_0a608b3b-5492-42,103.120.67.114,normal,428.22,medium,upi,BHIM,SBI,failed,GATEWAY_ERROR,22.0,False,True,77.55,False,0,19,False,False,51
5611,pay_XK1D5MXA9PJ17P,2025-12-24 19:07:19.667849,device_7e1602f5-9645-44,103.66.252.60,normal,2979.19,very_large,upi,GPay,SBI,failed,BAD_REQUEST_ERROR,22.0,False,True,73.47,False,0,19,False,False,51
5610,pay_Y0P7RFY2N70W0U,2025-12-24 19:07:14.294962,device_8ca699fa-7811-46,103.115.101.21,normal,483.01,medium,upi,PayZapp,Axis,failed,BAD_REQUEST_ERROR,14.0,False,True,91.49,False,0,19,False,False,49
5609,pay_GASQTCFIBMI7AO,2025-12-24 19:07:11.809197,device_9ec6f0a1-c267-4f,103.232.158.123,normal,34.05,small,upi,BHIM,BOB,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,84.31,False,0,19,False,False,53
5608,pay_JSIMEW3JW1UIMN,2025-12-24 19:07:02.484238,device_2f0cb8c9-006a-49,103.116.71.183,normal,40.1,small,upi,BHIM,PNB,success,NONE,22.0,False,True,77.55,False,0,19,False,False,51
5607,pay_DE6EQRJ4N0RHE8,2025-12-24 19:07:00.817572,device_2f3ed4fa-91c9-44,103.66.202.147,normal,234.47,medium,upi,PayZapp,ICICI,failed,DEBIT_FAILED,14.0,False,True,87.5,False,0,19,False,False,50
5606,pay_HYVM2T0TJEU2X0,2025-12-24 19:06:59.562600,device_c2e0a899-7d38-46,103.237.74.218,normal,362.51,medium,upi,Paytm,Kotak,success,NONE,22.0,False,True,87.76,False,0,19,False,False,51
5605,pay_3POROXAUDHG5NK,2025-12-24 19:06:48.743009,device_10ebf621-1ab2-4b,103.16.5.33,normal,304.78,medium,upi,BHIM,SBI,success,NONE,14.0,False,True,91.3,False,0,19,False,False,48
5604,pay_407OWK3U79PSFN,2025-12-24 19:06:46.315927,device_7e1602f5-9645-44,103.66.252.60,normal,5.73,small,upi,Amazon Pay,HDFC,failed,BAD_REQUEST_ERROR,14.0,False,True,72.92,False,0,19,False,False,50
5603,pay_JMRFP3UIJMNEBP,2025-12-24 19:06:42.930738,device_378ac2ea-b55d-4f,103.190.172.33,normal,487.98,medium,upi,BHIM,Axis,failed,INSUFFICIENT_FUNDS,14.0,False,True,93.75,False,0,19,False,False,50
5602,pay_HM3PUAK7AST7F5,2025-12-24 19:06:40.359851,device_0a608b3b-5492-42,103.120.67.114,normal,40.41,small,upi,Paytm,PNB,success,NONE,14.0,False,True,79.17,False,0,19,False,False,50
5601,pay_27VTJFJRIC8BRM,2025-12-24 19:06:38.708354,device_611feb70-2b65-48,103.76.22.144,normal,1182.76,large,upi,BHIM,ICICI,success,NONE,14.0,False,True,75.56,False,0,19,False,False,47
